text,sentiment,score
Do you have to separate kids by perceived ability level,Positive,0.3333333432674408
We really are a one room schoolhouse,Positive,1.0
"Can you get back to a world where older kids can mentor younger kids and younger kids can get that mentorship, older kids feel that sense of responsibility",Positive,1.6666666269302368
We have all of our ages together,Positive,0.3333333432674408
"&gt;&gt; So I believe India can definitely become a superpower as long as it learns to embrace its start-up culture of young entrepreneurs, and as long as its an open environment that fosters creativity and that we work together as a united population.",Positive,2.0
"We've got a lot more to stay tuned on Expert Village Film Producing 101, be right back.",Positive,1.3333333730697632
"Within two months after that Jack Murray meeting, we got all of our money for that project.",Positive,1.0
"I left the meeting with Jack Murray, phenomenal guy who since passed away, but this advice I use to this day.",Positive,1.3333333730697632
"Scott duPont here, award winning film producer and welcome back to Film Producing 101 on Expert Village.",Positive,1.6666666269302368
"Now the next segment we're going to do here is ""Who are the best film investors."" And there's no real easy answer for that.",Positive,0.3333333432674408
"Number one, the wealthiest people sometimes are very, very conservative with their money and they don't like to do slightly risky ventures like film investment.",Negative,-0.3333333432674408
It's not necessarily just the richest people on your block or the wealthiest people you can imagine.,Negative,-0.3333333432674408
You can see the device that we have prototype,Neutral,0.0
"We use open loop control, which allows quick implementation without the use of sensors",Positive,0.3333333432674408
"The speed is about 12 millimeters per second, which is pretty low to achieve fast movements, and the noise is loud",Neutral,0.0
and there is a limit on the resolution due to its large size,Neutral,0.0
"Due to this problems, we switched to the Piezo actuators from servo motors",Negative,-0.3333333432674408
"Also it is non-backdrivable, so that the buttons are not pushable",Neutral,0.0
"Especially, their quick movement allows for them to change shape rapidly",Positive,0.3333333432674408
"Piezo actuators are great because they are fast, quiet, and have low power consumption",Positive,0.3333333432674408
"With this actuator selection, now we would like to introduce how we built the hardware",Positive,0.3333333432674408
The disadvantage is that we need to make our own control circuits and support structure,Neutral,0.0
The device has touch sensing and communicate with the smartphone through Bluetooth,Positive,0.6666666865348816
"To give you the overview of the four essential elements, because of the constraints given by the size of actuators, we were able to use at maximum 40 Piezo actuators",Neutral,0.0
contract that out to a private contractors uh,Neutral,0.0
department go for the environmental review well but it turns out that the uh,Neutral,0.0
who olga is that project rosen uh,Neutral,0.0
and has opened up our students' eyes and job fairs that have opened doors to fantastic career opportunities for our students,Positive,2.3333332538604736
It happened on the other side of the room,Positive,0.6666666865348816
Nancy Jean's gift will accomplish two important purposes,Positive,1.0
"In fact, Nancy Jean has attended many Ladies' Tea events in this room and it is those fond memories that inspired her to target her philanthropy right here",Positive,1.3333333730697632
"So stay focused, stay to the point and try to get a positive outcome",Positive,1.6666666269302368
"are not protecting your future, you are ruining it",Negative,-2.0
Another thing that you need to make a note of is stop assuming,Positive,2.0
Therefore it is important for you to control your emotions and not let your emotions control you,Positive,1.6666666269302368
well stop jumping to any conclusions,Negative,-0.6666666865348816
Well someone says something and the next moment you start rolling your eyes with anger,Negative,-0.6666666865348816
Try to understand and give the other person a benefit of doubt,Positive,0.6666666865348816
"relax, let not your brain go numb and think negatively",Positive,1.0
"Yes, probably the other person said something incorrect",Negative,-0.6666666865348816
"RICHARD FIFER, Petaquilla Minerals: You see it yourself",Neutral,0.0
"The company's president, Richard Fifer, a native Panamanian, scoffs at the complaints",Negative,-0.6666666865348816
"That's the best testament to how true that is, eh",Positive,0.6666666865348816
"Every day up there that you do, there are hundreds of people swimming in the river",Positive,0.6666666865348816
It's all part of another major project that's going up around Richard Fifer's gold mine,Neutral,0.0
"MELLISSA FUNG: Around Coclesito, it looks like one major construction zone, new roads, improved bridges",Positive,1.0
"And I'm confident that working together, we'll continue to forge the partnerships that create the jobs, the opportunity, and the dignity that our people deserve.",Positive,2.0
"With your help, we're making progress towards the goal I set two years ago- doubling U.S.",Positive,2.3333332538604736
"Because just as we have to harness our economic strengths to advance American leadership in the world, we need to harness our foreign policy to advance our prosperity here at home.",Positive,1.0
"Today I'm proud to say that our exports have surged, to record levels - supporting nearly ten million American jobs That's the progress we've made; the momentum we have to sustain.",Positive,2.0
We're making it easier for tourists to get visas and visit America.,Positive,1.0
"So, we're working to make it easier for companies to ""in source"" - to set up shop here in the United States.",Positive,1.0
"However, 'food' lets me know that now I am going to talk about the food aspect of recycling or whatever my topic is.",Neutral,0.0
"You are also going to commit to memory, the very first line of the introduction, which is your 'attention-getter' and the very end of your speech, the last line or two of the conclusion.",Negative,-0.3333333432674408
"This is so that you can make eye contact with your audience in the first line and the last line, but everything else will just simply be notes of an outline.",Neutral,0.0
you get the tools necessary to do a great job in something you love,Positive,1.0
You don't need to have every little word scripted out,Positive,0.6666666865348816
If you're telling stories and you're talking - just try to stay natural,Positive,1.6666666269302368
"Keep your body language active, don't stand rigid at the stage, and just relax",Positive,0.6666666865348816
Pretend its a conversation between two people not a conversation with 500 other people,Positive,1.0
"Of course if you've got an amazing story, and amazing connection with the groom or bride it can go a little longer",Positive,1.0
"But generally, the shorter, the more people are going to appreciate it, and the better they're going to be engaged",Positive,1.0
Once you've timed your speech and you know how long its going to be you go a long way in keeping peoples attention,Positive,0.6666666865348816
"And finally our last point in giving a strong, confident speech, is to be conversational",Positive,0.6666666865348816
A speech shouldn't really be a speech - it should be more of a conversation,Positive,1.0
Each member of the audience should feel like they're being personally spoken to,Positive,1.6666666269302368
Its hard - you don't know what to do,Positive,0.3333333432674408
"a lot of people, they write a beautiful speech, and they're just not sure how to communicate it",Positive,2.0
"So how do you give a speech that is confident, funny, debonair and charming? Well it all comes down to execution our first tip in execution - lose those notes! If i'm looking down at my paper all the time, its really hard to form a connection",Positive,0.3333333432674408
There are so many unfamiliar and unfriendly looking faces in the crowd,Positive,1.0
"So lose those notes, buy instead of having a whole script that you have to get through - having a few key points that you illustrate with stories",Positive,1.0
You're just not going to register as much because it doesn't seem real,Positive,1.3333333730697632
"So limit yourself to using stories, and your speech is going to be much more effectively communicated, and you're going to feel a lot more confident giving it",Positive,1.6666666269302368
Stories are easy to retell without needing notes because you already know them,Positive,1.3333333730697632
You want to make sure that you're looking all around at the various guests in the room,Positive,1.0
Second point when you're delivering a speech is eye contact,Positive,1.3333333730697632
Try varying your gaze every few seconds to different parts of the room and that will make a huge difference in peoples ability just to interact with you and feel like they're being personally spoken to during your speech,Positive,1.3333333730697632
You want to make a personal connection with each and every one of them,Positive,2.0
"So one tip we can give you is to look at the friendly faces - focus on a few key people in the audience who are smiling, who ARE engaged, and just keep alternating between them when you're looking during your speech",Positive,1.3333333730697632
"It can get a little intimidating looking into the eyes of complete strangers, especially because people tend to have their tv face on when they're watching a speech they're just deers in the headlight kind of thing",Neutral,0.0
Now you have to make sure you're watching the clock,Neutral,0.0
"Tip number 3 - you've lost your notes, you're making eye contact, that's great",Positive,1.6666666269302368
"A 45 second speech is no good because people won't think its heartfelt, but a 45 minute speech is going to have your audience in tears - and not the good kind! So make sure you're practicing your speech in advance",Positive,1.3333333730697632
Stories are fantastic but they can also be long winded and drawn out,Positive,1.0
A good speech length is anywhere from 5 to 10 minutes,Positive,1.3333333730697632
"Pull out your iphone, your smartphone, and time yourself ahead of the wedding so that you know exactly how long it is",Positive,0.3333333432674408
So feel confident and enjoy this opportunity to tell the bride and the groom how much they mean to you,Positive,1.3333333730697632
"If you do that - you keep it conversational, you use stories, you make eye contact, you lose those notes, you're going to give an incredible wedding speech",Positive,2.6666667461395264
"You're going to do great! If you still aren't sure how to write your wedding speech, head back to our previous video: the 5 keys to writing a great wedding toast",Positive,1.0
"Three, act in accordance with state and federal mandates pertaining to mandatory child abuse reporting.",Neutral,0.0
"Two, demonstrate your knowledge of the California law related to child abuse and mandatory reporting.",Negative,-0.6666666865348816
"Goals Speaker: Dr. Erma Jean Sims, Sonoma State University There are four main goals of this session on mandatory child abuse reporting.",Positive,0.3333333432674408
The third goal is to help teachers recognize incidents of child abuse in their own classrooms.,Positive,0.6666666865348816
We will accomplish these goals by reviewing the law that pertains to mandatory child abuse reporting.,Positive,1.0
The fourth one is to help teachers identify appropriate ways to respond to both known and suspected incidents of child abuse and neglect.,Positive,0.3333333432674408
We will discuss scenarios in which you will have an opportunity to make real world application of the law to these scenarios.,Positive,1.0
"One, understand and demonstrate your knowledge of the duty to report all incidents of child abuse.",Negative,-0.6666666865348816
At the end of this session on mandatory child abuse reporting you should be able to do four things.,Neutral,0.0
Extroverted people don't like a lot of silence,Negative,-1.0
Cause they feel obligated and responsible,Positive,0.3333333432674408
"As I mentioned, if you're tuning in you have a overly talkative person in your group",Positive,0.3333333432674408
increase your skills to help you lead your teams with more excellence,Positive,1.6666666269302368
The first thing to realize is that in most cases the overly talkative people don't realize that they're causing a little bit of a imbalance or a problem,Neutral,0.0
So let's unpack why this is in the first place and look at some tips for dealing with it,Neutral,0.0
"In fact, it probably started early on in the group where you tried to get a discussion going as the leader",Neutral,0.0
"So they feel like by jumping in, they're helping break the ice and warm things up",Positive,1.0
"Once someone goes at the buffet, everybody can go to the buffet",Positive,0.3333333432674408
Nobody talks so they always want to talk,Negative,-0.6666666865348816
Then it starts to sometimes set into a pattern where nobody talks so they always want to talk,Positive,0.6666666865348816
"One of the big tactics is the Sunday supplement, the circular.",Negative,-0.3333333432674408
"But our challenge has been to try and shift the mix and be where our customers increasingly are, which is getting their information around sales and specials.",Neutral,0.0
"There are a lot of ones that I throw in different scenarios based on the context That's another one that I do use by the way: Creativity, Consistency and Context that's something I'm known for saying.",Positive,1.0
Some of ways to invest in your overall brand aside from just coming up with catchphrases and defining yourself in  as few adjectives as possible is investing in marketing materials like a good website that communicates your abilities and demonstrates your work and the value create for your customers.,Positive,1.0
As always you guys thanks so much for watching and Don't Forget Create Something Awesome today!,Positive,2.0
I have an article you should read about how you can build your personal brand as a designer over on HOW DESIGN's website there's a link in the description below so make sure you check that out anyway like this video if you like it don't forget to subscribe!,Positive,2.0
Anyway I hope you guys enjoyed this video and this Quick Tip on Branding Yourself as a Graphic Designer.,Positive,1.0
Your brand is what people say about you when you're not in the room.,Positive,1.3333333730697632
Hey everybody this Graphic Designer Roberto Blake with another Graphic Design quick tip for you today's quick tip is about investing in your personal branding!,Positive,0.6666666865348816
They've also come up with different taglines to be able to you associate the values that they want to communicate for their brand with an audience.,Neutral,0.0
If you think about it's advertising and marketing its all frame in that way the same thing for other companies like Adobe and Sony.,Positive,0.6666666865348816
So I talked about creating your own visual style and that's definitely part in developing a brand but there are other things you need to do.,Positive,0.6666666865348816
I have a couple them as you know: One of them is CREATE AWESOME another one is ALWAYS BE CREATING and one of my favorite ones is:  MAKING THE IMPOSSIBLE or  MAKING IT HAPPEN.,Positive,2.3333332538604736
You come up with a possible tagline for yourself and what you doing.,Neutral,0.0
In other words how much in the way of disposable earnings does the corporation have to give back to its shareholders.,Positive,0.3333333432674408
"The 2012 ranking was based on an evaluation of companies with inclusion and diversity strategies based on accountability, succession planning, representation, workplace inclusion, recruitment and board diversity.",Positive,1.3333333730697632
"Instead, lawmakers decided to put their egos and their personal priorities above the needs of Kentucky's families – families that are struggling to pay their bills and hold on to their jobs in the worst recession of our lifetime.",Negative,-2.3333332538604736
"Now ... they passed a legislative budget to fund their own salaries, but they refused to fulfill their greatest duty – passing the people’s budget that funds our classrooms, our teachers, our health care programs, our job creation efforts and our efforts to keep prisoners safely locked away.",Negative,-2.3333332538604736
"You will recall that the leadership of both chambers, after rejecting my budget proposal, said that writing their own budget would be their ‘defining moment.’ Well it was.",Negative,-0.3333333432674408
I will be attending some industry meetings associated with PEXA which is all in preparation for the refinance mandate that is coming in August Apart from that keep working there is plenty of things to do Hope you have a great week,Positive,1.0
good afternoon welcome to the fortnightly update I'm trying to keep things pretty brief today as everyone is very busy I'd like to start by welcoming Josipa Mijic into the team she joins us from WEF and will work now as a RM a long side Peter and Katie so welcome along Josipa and good luck to Emma in her new role at WEF February it was busy for February we think will be a little bit quieter a little bit easier to get through some work but compared to February last year if you felt busy it was because you were particularly if you were in Doc Prep and it was up by 21% in terms of volume on February last year here which is huge Fulfilment also had an uplift of about seven percent year-on-year compared to the month on month and hopefully that makes it and settlement obviously got the down stream effect and was very busy imitate them out very easy to the really good story of settlements though is that the ratio of purchases to sales of was in favour of purchases about 56 to 44 which has been a good sign to the bank and that's been two months running now apart from that we ran our first help SME session today which was a great success 50 special call out and thanks to and Sandeep Sandu our SME's who represented the business really well and then got that program working with SME off on a very good note apart from that on a personal note I look forward to seeing all people up in Concord I will be flying up on the Tuesday and hopefully say g'day when I am up there,Positive,1.0
"And banks, of course, are suffering credit crisis and not making loans as much as they used to.",Negative,-1.3333333730697632
"And it's a great wealth-building tool, going forward, that works best when real estate house values are going up in value.",Positive,1.0
"She had an impact on whoever she touched,” he added",Positive,1.0
"Grewal’s boyfriend, Karan Singh Dhillon, has spoken out following the death of his girlfriend",Negative,-1.0
"They have known each other for 10 years, but didn’t start a romantic relationship until 2015",Positive,0.3333333432674408
The couple just celebrated their 2-year anniversary together,Positive,0.3333333432674408
She would give someone the clothes off her back,Positive,0.3333333432674408
“She would do anything for people,Neutral,0.0
told the New York Daily News,Negative,-0.3333333432674408
"She would give someone food and go hungry,” Dhillon&nbsp",Negative,-0.3333333432674408
“She made me a better person,Positive,1.3333333730697632
"She was nominated, and won, for Walk the Line back in 2006 - the culmination of her meteoric rise which began with her breakout role in Legally Blonde",Neutral,0.0
Reese Witherspoon has still got it,Positive,2.0
"In fact, she STILL hasn’t been able to climb out of her box office slump",Neutral,0.0
"But little did Witherspoon know that she was peaking, as she found herself starring in a string of box office flops for the next few years",Negative,-1.3333333730697632
But one thing that is different this time around - and from Cotillard - is that this nomination also helps give Witherspoon some credibility as a producer,Positive,1.6666666269302368
"So again, like Cotillard, at least she can still hang onto her artistic reputation with this nomination",Positive,0.6666666865348816
Wild actually has TWO Oscar nominations - also Laura Dern for Best Supporting Actress - plus what’s more Witherspoon produced Gone Girl for which Pike is nominated,Positive,0.6666666865348816
"And being an active listener means being a great listener, and how you can be an active listener is first of all, pay attention.",Positive,1.0
"You can write it down, and them you can check back; okay, what I wrote here; what I understand you said was, and then you've got a reference for later when the conversation is over.",Positive,0.6666666865348816
"That way, you can write down what it is that you think you hear.",Positive,1.0
"You've done your active listening, you've gone away to do your work, and you've got a reference note right there.",Positive,1.3333333730697632
"Uhm, so just surround yourself with friends and stuff and I dont know dont let yourself hurt yourself i know thats being repetitive but that doesnt matter just DONT do it!",Positive,0.6666666865348816
Um hey I know you've been suffering from depression uh I just wanted to help.,Positive,0.3333333432674408
"Dont, Just dont I'v e dont it all of the problems are still there",Negative,-2.3333332538604736
not entitled to overwrite my immunity,Positive,0.3333333432674408
"It was the single most decisive and defining moment of my professional life in which the system of international rules, the old system, was cast away",Positive,0.6666666865348816
Two out of the five had voted for immunity,Positive,0.3333333432674408
"And the Law Lords took their vote, very soon on we would two nil down",Negative,-0.3333333432674408
"Greetings to the Palestine Children's Relief Fund, PCRF and to all its staff, members and children treated through it.",Neutral,0.0
"Their cause is a great and noble one that serves the children of Palestine, especially those who were injured during the events of the intifada and the occupation.",Neutral,0.0
"We also stand for these principles around the world, including in the Arab World where we must all strongly condemn the type of brutal violence that we've been seeing from the Assad regime.",Neutral,0.0
"So once again, thank you for doing your part to preserve the promise of America, and to help ensure that we live up to our highest ideals.",Positive,2.0
As they sieze their piece of the American dream we all share.,Positive,1.6666666269302368
"That's the promise that made my story possible, and I know I'm not alone.",Positive,0.6666666865348816
"Our country stands for a basic promise; no matter who you are, what you look like, or what your name is, you can make it here if you try.",Positive,2.0
"But keeping our country's basic promise has never been easy, so I want to thank you.",Positive,1.6666666269302368
"Because while Arab Americans belong to a unique community, you are also our friends, our neighbors, and our fellow citizens.",Positive,2.0
"When Arab Americans have a fair shot to reach their full potential, and contribute to the country they love, all of us benefit.",Positive,2.0
The same amount of time you could have enjoyed being with your loved ones or give that extra love to your business?,Positive,0.3333333432674408
Do you often waste an inappropriate amount of time typing your own recordings?,Negative,-0.6666666865348816
Do you want to cut your administrative costs so you can allocate more to marketing and sales?,Positive,1.3333333730697632
"Do you want excellently typed, proofread and edited transcripts of your audios and video?",Positive,2.3333332538604736
We help professionals like you spend more time with your family and friends; or on your business doing what you do best.,Positive,2.3333332538604736
TranscriptionPRO Services is a general transcription services provider dedicated to delivering excellent transcription services at affordable prices.,Positive,2.3333332538604736
Spend more time doing what you love and work on things that makes your business successful.,Positive,2.0
"We also work for lawyers, real estate firms, successful online entrepreneurs, bloggers, PhD students, coaches, small business owners, professional firms and professional speakers.",Positive,1.0
We make your life easy with our online transcription workflow management and online payments that is easy and secure.,Positive,2.6666667461395264
First of all I think we have to talk about protecting the environment and understanding that I perceive myself to be environmentalist.,Positive,0.6666666865348816
And that means I may have to accept that there is a wind turban that's sitting on my back hill in my own backyard and not think it has to be in somebody else's backyard.,Negative,-0.3333333432674408
"When we take a look at balancing things in the state of Vermont, I think that we've gone perhaps sometimes too far, our environmental issues versus business issues and succeeded.",Negative,-1.0
But when we use the term environmental justice we need to do what's right.,Neutral,0.0
And that does require looking at the good of the whole and not just yourself.,Positive,0.3333333432674408
"The rules of timing follow a system of priority, which will be explained in the process of a flow chart.",Positive,0.3333333432674408
"JAMES MENY: So let's just say, since most people are going to not sing correctly, that it's not working for you.",Negative,-1.6666666269302368
"The only sound that we hear from the inside is our own voice, but it's distorted through flesh, muscle, bone tissue and stuff before it actually gets to our ears.",Negative,-0.3333333432674408
So it has the best return on investment for us to get one more stay out of our best customers.,Positive,1.3333333730697632
"For us, our most loyal customers are our loyalty club members.",Positive,0.6666666865348816
"So we engage them in e-mail, we engage them at the property, we engage them still through direct mail we’ve found very, very helpful.",Positive,1.6666666269302368
Shops are constantly closing down  since they cannot operate under these circumstances.,Neutral,0.0
The demonstrations should be controlled  because they have created great problems to citizens and tourists.,Neutral,0.0
"[QUESTION: Hey Soojin, how exactly does this team exercise thing work?",Positive,0.6666666865348816
"And even if your group doesn't seem to be 'getting it,' don't worry!",Positive,1.0
"Throughout the exercise we will be observing you as you communicate with others in your group, and how you interact and work as part of a team.",Positive,1.0
[QUESTION: My co-worker's brother participated in the team exercise last year and told me that I should be prepared to stand out by being vocal and leading the group.,Negative,-0.3333333432674408
What should I do?] Answer: Candidates always want to know exactly what we're looking for so they can perform exactly to our specifications.,Positive,0.6666666865348816
"The team exercise can be a lot of fun and I know that I personally am excited to start this process, and get to know each of you as much as I can.",Positive,2.6666667461395264
There's no single piece of the application that will make or break an applicant - including the team exercise.,Positive,1.0
"If I blow it at the team exercise, should I kiss my chances of cheering ""GO BLUE"" goodbye?] Absolutely not.",Positive,0.6666666865348816
"We're not evaluating the group as a whole, we're looking at how you communicate and interact within the group that you're in.",Positive,0.6666666865348816
"[QUESTION: Soojin, this whole process the application, the resume, the team exercise all of it, has me so nervous.",Negative,-0.3333333432674408
"If you have additional questions about the team exercise, please leave them in the comments and we'll be around to answer them.",Positive,0.6666666865348816
"And, be sure to like this video if you found it helpful - and don't forget to subscribe to the Michigan Ross YouTube channel.",Positive,2.0
"Ever since we've started offering the team exercises as an optional part of our admissions process, we've been receiving a ton of questions about it from interested applicants.",Positive,0.3333333432674408
"Hi, I'm Soojin Kwon, director of admissions at the Ross School of Business.",Positive,0.6666666865348816
"I want to take a minute to answer some of the most frequently asked questions, and help shed some light on the team exercise option.",Positive,0.6666666865348816
"If we invite you to interview after reviewing your application, you will also be invited to participate in the team exercise - which will be held on campus in all three admission rounds.",Positive,1.6666666269302368
"Rather, it's a team-based activity designed to give us additional insight into your interpersonal and communication skills.",Positive,1.0
[QUESTION: I read on the application that the team exercise is optional.,Neutral,0.0
"You'll also get to meet potential future classmates, and current students or alumni.",Positive,0.3333333432674408
"Which if you remember my previous video about how to evaluate business schools, you'll remember it is a really important part of this process.",Positive,0.6666666865348816
I've been loving meeting them and brainstorming ideas and seeing different ways that we can work together.,Positive,1.3333333730697632
Just wanted to give you guys a heads up that you are going to see some kind of different style of videos from me over the next little bit.,Positive,1.6666666269302368
But never fear I'll get back to my usual video schedule soon.,Positive,2.0
I also wanted to introduce anew kind of feature on my channel and a way hopefully it will be a way to interact with you guys more and maybe see what you guys are doing and what you are up to.,Positive,2.6666667461395264
So the thing that is really kind of cool about being here is that it affords me the opportunity to collaborate with other people who love to make videos.,Positive,1.6666666269302368
"I don't have anyone, like, locally around me that likes to make videos like that that I could collaborate with.",Positive,0.3333333432674408
So to be in one space for a week gives me the most awesome opportunity to collaborate with other YouTubers and people who are crafty and that cook and knit and just.,Positive,2.0
I've subscribed to so many people and it's been exciting to see some of those people here.,Positive,2.6666667461395264
It's been a really good experience to be around so many creative individuals.,Positive,1.6666666269302368
"I think I will be back on schedule on Monday with a new Make a Card Monday, but until then jut wanted to thank you guys for subscribing and if you are not a subscriber, I invite you to subscribe.",Positive,3.0
So I'm really excited to hopefully launch that over the next couple of weeks and I think you guys will be really receptive to it.,Positive,2.3333332538604736
"I've met some amazing YouTubers, people who are just like me.",Positive,2.3333332538604736
I just wanted to give you guys a really quick update on what's been going on and why you haven't been on such a regular schedule.,Positive,1.3333333730697632
"So I'm not, I don't have as much time to make videos for you guys.",Neutral,0.0
The main reason is I have a lot of family stuff come up recently and it's stuff that kind of takes me away from home.,Negative,-0.3333333432674408
So that's the main reason and everything's going to be okay.,Positive,1.0
"So first, I want to apologize, second I wanna let you know that I'm super excited to put up a lot more videos in the coming weeks and months,and third, what I love is your participation.",Positive,1.6666666269302368
"It makes it a lot more fun for me to put videos that you want, and I think it's gonna make it more valuable for you as well, so I'm really excited to put up more videos for you soon in the coming weeks and months.",Positive,1.3333333730697632
In the body of the business plan you should be very short but the fifth section which is the appendix is where the actual financials should go.,Neutral,0.0
"Online Marketing Often times, word-of-mouth is not enough, and you need to find new customers.",Positive,0.3333333432674408
"See the advertising on Google, Bing, Yahoo, and other search engines.",Positive,1.6666666269302368
Events I've produced events for many years and they are a great way to connect with customers and could be a new revenue stream for your company.,Positive,2.3333332538604736
You'll only pay when a prospective customer clicks on one of your links.,Positive,0.6666666865348816
Customer Segmentation and Relationship Management It's absolutely critical that you have a database of your customers.,Positive,2.0
"But you should consider having your customers in a proper relational database that enables you to manage a variety of contact information and profile information about them, something Excel does not do to well.",Positive,0.3333333432674408
Bill Gross of Idea Labs did this when he started Cars.com The Team The team you have in place for the overall execution of your company is one of the most essential components to ensuring you have the right people in place.,Positive,0.6666666865348816
"Email marketing by some, is being touted as old or out-of-fashion.",Neutral,0.0
Online Content Marketing your product is essential and there are so many great ways you can market your product at very low cost.,Positive,1.3333333730697632
A great web site There are many services that let you create your own web site or you can hire a professional to create one for you.,Positive,1.0
"Trust me, your FIRST action should be to create an email newsletter that you can send on a regular basis to your customers and prospective customers.",Positive,1.0
One of the things that I started doing recently is actually recording all of my lessons.,Positive,0.3333333432674408
"&gt;&gt; &gt;&gt; I'm Norm Herr, a professor of science and computer education here at Cal State - Northridge working with the department of secondary education and training people in the master's program and the credential program in the use of technology as well as science education.",Neutral,0.0
"It’s going to be innovators, workers, entrepreneurs, those of you who’ve been hammering away at this challenge for many years, and frankly, because of that, who have, without a lot of incentive heretofore, compressed the cost pricing now to where it is almost competitive.",Positive,1.0
"Make no mistake; it’s not going to be the government alone that gets us there, as I said.",Negative,-0.6666666865348816
And sometimes they have needs that they're not vocally expressing.,Negative,-0.3333333432674408
"I think conversely or in addition, what we need to make sure that we're doing is helping our consumers to understand that we do offer certain services.",Positive,0.3333333432674408
"So the initial visit, when parents come in, they can expect just to be asked a lot of questions and their kid gets to play.",Positive,0.6666666865348816
&gt;&gt; I do see picky eaters but I see everything from a typically developing kid with picky eating to kids that have significant developmental or medical issues who have not learned how to eat because of their developmental and medical issues.,Negative,-0.3333333432674408
"The second session, I ask the parents to bring in food and we actually start feeding the kid then and I observe how it usually goes now and then based on what I observe, I start to intervene and start the treatment to see what works so I can send the parents home with a plan after just the second session.",Positive,0.3333333432674408
"If the kid is old enough to participate and answer questions, if they want, they can but it's just talking.",Positive,1.3333333730697632
"So figuring out exactly what's stressing them out, it tells me how quickly I can go so I'm not asking the family to do too much.",Negative,-0.3333333432674408
"I establish a relationship with the parents by listening very carefully to what's stressing them because when a kid isn't eating, it is extremely stressful to families.",Positive,1.3333333730697632
"I try and make the sessions -- because I'm asking the kids to do things that are very hard and can be very scary for the kid, so I try to make it as fun as possible so the kids like to come, even though I'm asking them to do challenging things.",Positive,1.3333333730697632
And I've personally had 5 payday loans now for all sorts of different things.,Neutral,0.0
Hay my name is Amanda and I just wanted to make a quick video about payday loans online and the experience I've had personally with them and I know that some people call them same day loans or online cash loans which they are all pretty much the same thing.,Positive,1.3333333730697632
"But the website I've used for the last 3 payday loans that I've gotten has been absolutely the best, and so I went ahead and put a link in the description box for you if you want to check it out.",Positive,2.3333332538604736
"I just applied online, filled the form on there web page out and the money was in my account the that afternoon.",Positive,0.6666666865348816
And now to get payday loans online you need to be at least 18 years old and you have to have a regular paycheck coming in but that's about it.,Positive,0.6666666865348816
"A couple of weeks into paying the loan back I decided I wanted to up my payments so I could pay off my loan faster and it was no problem, the customer service was fast and easy there was no stress which is some thing that I really liked about the company.",Positive,1.3333333730697632
"OK so if your looking for a payday loan then this website is absolutely worth a look, I've has a stress free experience with them, and there is a link for that in the description and I'll add a link to a free credit score so you can check what your credit rating is before you apply.",Positive,2.0
A CD is a certificate of deposit with a bank or financial institution.,Neutral,0.0
As such the money is tied up for a definable period of time.,Negative,-0.6666666865348816
A money market account on the other hand is a completely liquid vehicle.,Positive,0.3333333432674408
During that time you do not have access to your money or there will be a penalty.,Negative,-0.3333333432674408
"So, it is clear to see here that the most liquid investment between a CD, a certificate of deposit, and a money market account is clearly the money market account that is the most liquid investment.",Positive,1.0
"Accenture's ability to help its pharmaceutical clients achieve more efficient global regulatory submissions that will enable them to get medicines to market more quickly, safely and at a lower cost has been enhanced.",Positive,0.6666666865348816
Food and Drug Administration's (FDA) electronic submission gateway.,Neutral,0.0
"For example, in one world, you might be a “student” and as a “student” you undertake certain responsibilities.",Neutral,0.0
"There, she discovers that her Other Mother has tricked other children into leaving the real world.",Negative,-0.3333333432674408
"If her Other Mother finds them first, Coraline will stay in the Other World.",Positive,0.3333333432674408
"As per agreement, if Coraline finds the souls first, she and the rest of them get to return to the real world.",Positive,0.3333333432674408
Coraline finds all three souls in marbles throughout the house and find her parents in a snow globe.,Positive,0.6666666865348816
"In the end, after trapping her Other Mother’s hand in a well, Coraline begins to fix her relationship with her parents.",Positive,0.3333333432674408
Different social spheres act as these dual worlds where individuals must or choose to assume certain roles and responsibilities.,Neutral,0.0
"More importantly, this book explores how roles and relationships change in those dual worlds.",Positive,0.6666666865348816
"As always a lot can be said about this story, but what draws my interest and attention is the idea of dual worlds, as if everything in this world is mirrored in another world.",Positive,0.3333333432674408
Don’t forget to subscribe for more Minute Book Reports and thanks for watching.,Positive,1.6666666269302368
This is a story about a girl named Coraline who lives in the countryside with her mother and father.,Positive,0.6666666865348816
This is a quick summary and analysis of Coraline by Neil Gaiman.,Positive,1.0
She lives in a large house that is divided into two other units.,Positive,0.6666666865348816
Coraline challenges her Other Mother to find the three souls of the children and her parents.,Negative,-0.3333333432674408
"As she explores her house, she finds a door with a brick wall behind it.",Neutral,0.0
"In another world, you might be a “son” or “daughter”. And in yet another world, you might be an “employee”. You’re the same person looking back in a reflection, yet at the same time, you’re different.",Positive,2.0
"However, when she tries to open the door a second time, she finds that it leads to a mysterious world that is similar to her own.",Positive,1.6666666269302368
"After her parents disappear in the real world, Coraline goes back to the Other World to find her parents.",Neutral,0.0
"They treat her well and they want her to stay, but she insists that she go back to her own world in fear of having buttons sewn in her eyes.",Positive,1.0
Coraline must save her parents and others - a role that she is not used to undertaking.,Negative,-0.3333333432674408
"You might even figure out, OK I'm using this deodorant one day and it really worked but the next day my deodorant hardly worked at all and I had a real problem, you know.",Negative,-0.6666666865348816
